(14.2,[(10, 92.5, 1.57, -10.0),(92.5, 5, 0, -10.0)],(0,'',''))
(14.25,[(10, 93.0, 1.57, -10.0),(93.0, 5, 0, -10.0)],(0,'',''))
(14.3,[(10, 93.5, 1.57, -10.0),(93.5, 5, 0, -10.0)],(0,'',''))
(14.35,[(10, 94.0, 1.57, -10.0),(94.0, 5, 0, -10.0)],(0,'',''))
(14.4,[(10, 94.5, 1.57, -10.0),(94.5, 5, 0, -10.0)],(0,'',''))
(14.45,[(10, 95.0, 1.57, -10.0),(95.0, 5, 0, -10.0)],(0,'',''))
(14.5,[(10, 95.5, 1.57, -10.0),(95.5, 5, 0, -10.0)],(0,'',''))
(14.55,[(10, 96.0, 1.57, -10.0),(96.0, 5, 0, -10.0)],(0,'',''))
(14.6,[(10, 96.5, 1.57, -10.0),(96.5, 5, 0, -10.0)],(0,'',''))
(14.65,[(10, 97.0, 1.57, -10.0),(97.0, 5, 0, -10.0)],(0,'',''))
(14.7,[(10, 97.5, 1.57, -10.0),(97.5, 5, 0, -10.0)],(0,'',''))
(14.75,[(10, 98.0, 1.57, -10.0),(98.0, 5, 0, -10.0)],(0,'',''))
(14.8,[(10, 98.5, 1.57, -10.0),(98.5, 5, 0, -10.0)],(0,'',''))
(14.85,[(10, 99.0, 1.57, -10.0),(99.0, 5, 0, -10.0)],(0,'',''))
(14.9,[(10, 99.5, 1.57, -10.0),(99.5, 5, 0, -10.0)],(0,'',''))
(14.95,[(10, 100.0, 1.57, -10.0),(100.0, 5, 0, -10.0)],(0,'',''))
(15.0,[(10, 100.5, 1.57, -10.0),(100.5, 5, 0, -10.0)],(0,'',''))
(15.05,[(10, 101.0, 1.57, -10.0),(101.0, 5, 0, -10.0)],(0,'',''))
(15.1,[(10, 101.5, 1.57, -10.0),(101.5, 5, 0, -10.0)],(0,'',''))
(15.15,[(10, 102.0, 1.57, -10.0),(102.0, 5, 0, -10.0)],(0,'',''))
(15.2,[(10, 102.5, 1.57, -10.0),(102.5, 5, 0, -10.0)],(0,'',''))
(15.25,[(10, 103.0, 1.57, -10.0),(103.0, 5, 0, -10.0)],(0,'',''))
(15.3,[(10, 103.5, 1.57, -10.0),(103.5, 5, 0, -10.0)],(0,'',''))
(15.35,[(10, 104.0, 1.57, -10.0),(104.0, 5, 0, -10.0)],(0,'',''))
(15.4,[(10, 104.5, 1.57, -10.0),(104.5, 5, 0, -10.0)],(0,'',''))
(15.45,[(10, 105.0, 1.57, -10.0),(105.0, 5, 0, -10.0)],(0,'',''))
(15.5,[(10, 105.5, 1.57, -10.0),(105.5, 5, 0, -10.0)],(0,'',''))
(15.55,[(10, 106.0, 1.57, -10.0),(106.0, 5, 0, -10.0)],(0,'',''))
(15.6,[(10, 106.5, 1.57, -10.0),(106.5, 5, 0, -10.0)],(0,'',''))
(15.65,[(10, 107.0, 1.57, -10.0),(107.0, 5, 0, -10.0)],(0,'',''))
(15.7,[(10, 107.5, 1.57, -10.0),(107.5, 5, 0, -10.0)],(0,'',''))
(15.75,[(10, 108.0, 1.57, -10.0),(108.0, 5, 0, -10.0)],(0,'',''))
(15.8,[(10, 108.5, 1.57, -10.0),(108.5, 5, 0, -10.0)],(0,'',''))
(15.85,[(10, 109.0, 1.57, -10.0),(109.0, 5, 0, -10.0)],(0,'',''))
(15.9,[(10, 109.5, 1.57, -10.0),(109.5, 5, 0, -10.0)],(0,'',''))
(15.95,[(10, 110.0, 1.57, -10.0),(110.0, 5, 0, -10.0)],(0,'',''))
(16.0,[(10, 110.5, 1.57, -10.0),(110.5, 5, 0, -10.0)],(0,'',''))
(16.05,[(10, 111.0, 1.57, -10.0),(111.0, 5, 0, -10.0)],(0,'',''))
(16.1,[(10, 111.5, 1.57, -10.0),(111.5, 5, 0, -10.0)],(0,'',''))
(16.15,[(10, 112.0, 1.57, -10.0),(112.0, 5, 0, -10.0)],(0,'',''))
(16.2,[(10, 112.5, 1.57, -10.0),(112.5, 5, 0, -10.0)],(0,'',''))
(16.25,[(10, 113.0, 1.57, -10.0),(113.0, 5, 0, -10.0)],(0,'',''))
(16.3,[(10, 113.5, 1.57, -10.0),(113.5, 5, 0, -10.0)],(0,'',''))
(16.35,[(10, 114.0, 1.57, -10.0),(114.0, 5, 0, -10.0)],(0,'',''))
(16.4,[(10, 114.5, 1.57, -10.0),(114.5, 5, 0, -10.0)],(0,'',''))
(16.45,[(10, 115.0, 1.57, -10.0),(115.0, 5, 0, -10.0)],(0,'',''))
(16.5,[(10, 115.5, 1.57, -10.0),(115.5, 5, 0, -10.0)],(0,'',''))
(16.55,[(10, 116.0, 1.57, -10.0),(116.0, 5, 0, -10.0)],(0,'',''))
(16.6,[(10, 116.5, 1.57, -10.0),(116.5, 5, 0, -10.0)],(0,'',''))
(16.65,[(10, 117.0, 1.57, -10.0),(117.0, 5, 0, -10.0)],(0,'',''))
(16.7,[(10, 117.5, 1.57, -10.0),(117.5, 5, 0, -10.0)],(0,'',''))
(16.75,[(10, 118.0, 1.57, -10.0),(118.0, 5, 0, -10.0)],(0,'',''))
(16.8,[(10, 118.5, 1.57, -10.0),(118.5, 5, 0, -10.0)],(0,'',''))
(16.85,[(10, 119.0, 1.57, -10.0),(119.0, 5, 0, -10.0)],(0,'',''))
(16.9,[(10, 119.5, 1.57, -10.0),(119.5, 5, 0, -10.0)],(0,'',''))
(16.95,[(10, 120.0, 1.57, -10.0),(120.0, 5, 0, -10.0)],(0,'',''))
(17.0,[(10, 120.5, 1.57, -10.0),(120.5, 5, 0, -10.0)],(0,'',''))
(17.05,[(10, 121.0, 1.57, -10.0),(121.0, 5, 0, -10.0)],(0,'',''))
(17.1,[(10, 121.5, 1.57, -10.0),(121.5, 5, 0, -10.0)],(0,'',''))
(17.15,[(10, 122.0, 1.57, -10.0),(122.0, 5, 0, -10.0)],(0,'',''))
(17.2,[(10, 122.5, 1.57, -10.0),(122.5, 5, 0, -10.0)],(0,'',''))
(17.25,[(10, 123.0, 1.57, -10.0),(123.0, 5, 0, -10.0)],(0,'',''))
(17.3,[(10, 123.5, 1.57, -10.0),(123.5, 5, 0, -10.0)],(0,'',''))
(17.35,[(10, 124.0, 1.57, -10.0),(124.0, 5, 0, -10.0)],(0,'',''))
(17.4,[(10, 124.5, 1.57, -10.0),(124.5, 5, 0, -10.0)],(0,'',''))
(17.45,[(10, 125.0, 1.57, -10.0),(125.0, 5, 0, -10.0)],(0,'',''))
(17.5,[(10, 125.5, 1.57, -10.0),(125.5, 5, 0, -10.0)],(0,'',''))
(17.55,[(10, 126.0, 1.57, -10.0),(126.0, 5, 0, -10.0)],(0,'',''))
(17.6,[(10, 126.5, 1.57, -10.0),(126.5, 5, 0, -10.0)],(0,'',''))
(17.65,[(10, 127.0, 1.57, -10.0),(127.0, 5, 0, -10.0)],(0,'',''))
(17.7,[(10, 127.5, 1.57, -10.0),(127.5, 5, 0, -10.0)],(0,'',''))
(17.75,[(10, 128.0, 1.57, -10.0),(128.0, 5, 0, -10.0)],(0,'',''))
(17.8,[(10, 128.5, 1.57, -10.0),(128.5, 5, 0, -10.0)],(0,'',''))
(17.85,[(10, 129.0, 1.57, -10.0),(129.0, 5, 0, -10.0)],(0,'',''))
(17.9,[(10, 129.5, 1.57, -10.0),(129.5, 5, 0, -10.0)],(0,'',''))
(17.95,[(10, 130.0, 1.57, -10.0),(130.0, 5, 0, -10.0)],(0,'',''))
(18.0,[(10, 130.5, 1.57, -10.0),(130.5, 5, 0, -10.0)],(0,'',''))
(18.05,[(10, 131.0, 1.57, -10.0),(131.0, 5, 0, -10.0)],(0,'',''))
(18.1,[(10, 131.5, 1.57, -10.0),(131.5, 5, 0, -10.0)],(0,'',''))
(18.15,[(10, 132.0, 1.57, -10.0),(132.0, 5, 0, -10.0)],(0,'',''))
(18.2,[(10, 132.5, 1.57, -10.0),(132.5, 5, 0, -10.0)],(0,'',''))
(18.25,[(10, 133.0, 1.57, -10.0),(133.0, 5, 0, -10.0)],(0,'',''))
(18.3,[(10, 133.5, 1.57, -10.0),(133.5, 5, 0, -10.0)],(0,'',''))
(18.35,[(10, 134.0, 1.57, -10.0),(134.0, 5, 0, -10.0)],(0,'',''))
(18.4,[(10, 134.5, 1.57, -10.0),(134.5, 5, 0, -10.0)],(0,'',''))
(18.45,[(10, 135.0, 1.57, -10.0),(135.0, 5, 0, -10.0)],(0,'',''))
(18.5,[(10, 135.5, 1.57, -10.0),(135.5, 5, 0, -10.0)],(0,'',''))
(18.55,[(10, 136.0, 1.57, -10.0),(136.0, 5, 0, -10.0)],(0,'',''))
(18.6,[(10, 136.5, 1.57, -10.0),(136.5, 5, 0, -10.0)],(0,'',''))
(18.65,[(10, 137.0, 1.57, -10.0),(137.0, 5, 0, -10.0)],(0,'',''))
(18.7,[(10, 137.5, 1.57, -10.0),(137.5, 5, 0, -10.0)],(0,'',''))
(18.75,[(10, 138.0, 1.57, -10.0),(138.0, 5, 0, -10.0)],(0,'',''))
(18.8,[(10, 138.5, 1.57, -10.0),(138.5, 5, 0, -10.0)],(0,'',''))
(18.85,[(10, 139.0, 1.57, -10.0),(139.0, 5, 0, -10.0)],(0,'',''))
(18.9,[(10, 139.5, 1.57, -10.0),(139.5, 5, 0, -10.0)],(0,'',''))
(18.95,[(10, 140.0, 1.57, -10.0),(140.0, 5, 0, -10.0)],(0,'',''))
(19.0,[(10, 140.5, 1.57, -10.0),(140.5, 5, 0, -10.0)],(0,'',''))
(19.05,[(10, 141.0, 1.57, -10.0),(141.0, 5, 0, -10.0)],(0,'',''))
(19.1,[(10, 141.5, 1.57, -10.0),(141.5, 5, 0, -10.0)],(0,'',''))
(19.15,[(10, 142.0, 1.57, -10.0),(142.0, 5, 0, -10.0)],(0,'',''))
(19.2,[(10, 142.5, 1.57, -10.0),(142.5, 5, 0, -10.0)],(0,'',''))
(19.25,[(10, 143.0, 1.57, -10.0),(143.0, 5, 0, -10.0)],(0,'',''))
(19.3,[(10, 143.5, 1.57, -10.0),(143.5, 5, 0, -10.0)],(0,'',''))
(19.35,[(10, 144.0, 1.57, -10.0),(144.0, 5, 0, -10.0)],(0,'',''))
(19.4,[(10, 144.5, 1.57, -10.0),(144.5, 5, 0, -10.0)],(0,'',''))
(19.45,[(10, 145.0, 1.57, -10.0),(145.0, 5, 0, -10.0)],(0,'',''))
(19.5,[(10, 145.5, 1.57, -10.0),(145.5, 5, 0, -10.0)],(0,'',''))
(19.55,[(10, 146.0, 1.57, -10.0),(146.0, 5, 0, -10.0)],(0,'',''))
(19.6,[(10, 146.5, 1.57, -10.0),(146.5, 5, 0, -10.0)],(0,'',''))
(19.65,[(10, 147.0, 1.57, -10.0),(147.0, 5, 0, -10.0)],(0,'',''))
(19.7,[(10, 147.5, 1.57, -10.0),(147.5, 5, 0, -10.0)],(0,'',''))
(19.75,[(10, 148.0, 1.57, -10.0),(148.0, 5, 0, -10.0)],(0,'',''))
(19.8,[(10, 148.5, 1.57, -10.0),(148.5, 5, 0, -10.0)],(0,'',''))
(19.85,[(10, 149.0, 1.57, -10.0),(149.0, 5, 0, -10.0)],(0,'',''))
(19.9,[(10, 149.5, 1.57, -10.0),(149.5, 5, 0, -10.0)],(0,'',''))
(19.95,[(10, 150.0, 1.57, -10.0),(150.0, 5, 0, -10.0)],(0,'',''))
